;BTCUSD;ETHUSD;XRPUSD;AAPL;MSFT;NVDA;CRM;ADBE;INTC;QUAL;CSCO;ABBV;ABT;DHR;JNJ;PFE;UNH;MRK;TMO;AMZN;HD;LOW;SBUX;BKNG;TJX;GOOG;META;VZ;DIS;CMCSA;NFLX;T;TMUS;BRK+B;V;JPM;MA;BAC;PYPL;BLK;MS;HON;UNP;UPS;LMT;BA;RTX;MMM;CAT;WMT;PG;KO;PEP;COST;PM;EL;MDLZ;NEE;D;SO;AEP;EXC;SRE;XEL;LIN;SHW;APD;ECL;NEM;FCX;LYB;PPG;AMT;PLD;CCI;EQIX;PSA;DLR;SBAC;WELL;CVX;XOM;COP;KMI;PSX;EOG;WMB;MPC;BZ;CL;AH;GC;CA;NI;PA;PL
2021-11-21 00:00:00;59211.91909722222;4366.361423611112;1.0809873611111112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-22 00:00:00;57762.997083333335;4213.777013888889;1.0505594444444446;163.97850649350647;344.3866233766234;331.42064935064934;300.0072727272727;300.0072727272727;50.27272727272727;145.62964025974026;54.91194805194805;116.42402597402597;125.52006493506494;314.5731081081081;161.3842857142857;51.20272727272727;440.9661842105263;81.58811688311688;637.4603508771929;3610.3519736842104;412.9566;254.76935064935066;111.8540909090909;2331.1354166666665;70.30071428571428;2966.05;345.93205714285716;51.59298701298701;153.9203896103896;51.93538961038961;665.37161971831;24.634285714285713;114.74818181818182;282.41580645161287;196.7675974025974;165.18922077922076;325.2314935064935;46.5674025974026;188.20818181818183;924.416551724138;99.99266233766234;219.26642857142858;245.65506493506493;210.69485915492956;345.8084920634921;210.4375974025974;87.03298701298701;181.06464788732396;202.94885135135135;144.0842857142857;148.2757142857143;55.70597402597402;165.2646103896104;541.4393661971831;90.37993506493507;353.04895161290324;60.83207792207792;87.8987012987013;73.87796052631579;62.8346103896104;84.23461038961038;54.23136363636363;124.7673484848485;66.16454545454546;332.8344736842105;333.56944444444446;298.45458333333335;237.0432558139535;55.982532467532465;38.07655844155844;92.5686;162.2953125;258.50892857142856;151.78213114754098;182.8316153846154;779.238125;331.2910869565217;164.3909574468085;346.2619117647059;84.37271428571428;114.48766233766233;62.022207792207794;71.74461038961039;16.263223684210526;72.26223684210527;86.89922077922077;27.738486842105264;61.85538961038961;78.93927756653991;76.03802281368822;2674.3762376237623;1835.0365019011406;9666.640322737641;20119.876923076925;2025.1384615384616;1032.5587786259543
2021-11-23 00:00:00;56753.448958333334;4186.1490277777775;1.0446018055555557;160.10583333333332;335.60583333333335;314.03576923076923;290.4175641025641;290.4175641025641;49.3099358974359;143.85340769230768;55.154487179487184;118.79826923076922;123.92198717948719;310.88434210526316;159.90634615384616;51.04378205128205;443.8866883116883;82.98596153846154;628.8086046511628;3561.8212987012985;406.3892857142857;250.25256410256412;113.15128205128204;2329.6235714285713;70.62891025641026;2920.474358974359;336.8458987179487;51.95903846153846;151.14602564102563;52.178525641025644;652.8264189189189;24.866666666666667;115.07346153846153;285.8365263157895;197.18371794871794;167.38467948717948;325.90314102564105;47.303141025641025;187.10032051282053;927.588;101.15282051282051;217.3010344827586;246.52525641025642;211.83065789473685;346.0136065573771;209.0204487179487;87.1598717948718;179.8374;203.38685897435897;145.2247435897436;148.69480769230768;55.80365384615385;164.6;542.7964666666667;89.65993421052632;348.59021739130435;61.36198717948717;87.52115384615384;74.86717948717948;63.20307692307693;84.39378205128206;54.26814102564102;125.81306451612903;66.10679487179488;329.71049019607847;328.1903125;300.46327272727274;233.21844444444443;55.152115384615385;38.61519230769231;93.51269736842106;160.72686274509803;260.3393650793651;152.0975892857143;183.19783783783782;779.1222727272727;329.9259090909091;165.37473333333332;346.1406666666666;85.70993243243242;116.17371794871794;62.92641025641026;73.78108974358975;16.318766233766233;73.51602564102564;90.73852564102565;28.035064935064934;63.52365384615385;79.90607638888889;76.8123188405797;2685.180412371134;1798.9666666666667;9727.15106548913;20430.951690821257;1928.6196172248804;998.6633699633699
2021-11-24 00:00:00;56815.56036101083;4275.824079422383;1.0390102166064983;161.04858974358976;336.09076923076924;322.5520512820513;287.4360897435897;287.4360897435897;49.39532051282051;144.48951025641026;55.42846153846154;118.73807692307692;124.77410256410255;313.9241095890411;160.2104487179487;50.99519230769231;449.2482666666667;82.24820512820513;630.8523076923076;3579.542857142857;409.2423648648649;251.9807894736842;113.97519230769231;2328.0453333333335;70.86089743589743;2926.0129807692306;339.3913935897436;51.76455128205128;150.71833333333333;51.81589743589743;658.275;24.559871794871796;114.15782894736843;287.7869318181818;201.91333333333333;167.35076923076923;334.7321794871795;47.69435897435897;188.16532051282053;932.0182758620689;101.0325;213.92457142857143;246.4899315068493;209.69195652173914;344.8137931034483;209.93044871794874;87.14922077922077;178.3922307692308;206.88647435897437;146.26314102564103;148.31923076923076;55.33467948717949;163.332012987013;546.9236567164179;90.4601923076923;349.2772580645161;61.16891025641026;86.98391025641025;74.69288461538461;62.97896103896104;83.97893333333333;54.3698717948718;125.91271186440679;65.6572972972973;327.20375;327.53828125;298.52397959183673;231.49057142857143;55.40653846153846;38.649743589743586;92.41852941176471;158.86091836734695;263.7181884057971;153.57833333333332;185.115;787.80625;332.99178571428575;165.98162162162163;352.18518518518516;86.68930555555556;117.23423076923078;63.38967948717949;74.84128205128205;16.50602564102564;73.8699358974359;92.65930555555556;28.38701298701299;64.54365384615384;82.15565972222223;78.51797101449274;2693.1944444444443;1789.5760416666667;9789.759362373188;20759.117346938776;1872.1000000000001;977.6730909090908
2021-11-25 00:00:00;58060.74607638889;4368.427222222223;1.0414320833333333;161.965;338.01;326.75;289.14;289.14;49.76;145.07;55.55;118.67;125.08;315.42;160.26;50.9;450.11;82.31;632.92;3579.45;412.08;252.72;113.97;2324.19;71.48;2934.09;341.02;51.66;151.3;51.88;658.0;24.465;114.46;287.35;203.24;166.96;340.02;47.63;188.67;930.01;101.11;212.10000000000002;246.5;208.445;343.58;210.56;87.17;177.61;207.07;146.54;148.67;55.43;163.77;549.88;90.02;349.3;61.33;87.19;74.91;63.09;83.76;54.52;125.59;65.57;327.24;327.925;297.91;231.4;55.47;38.64;91.54;158.725;265.49;154.49;186.63;797.35;335.15;166.22;354.5;87.06;117.19;63.47;74.84;16.51;73.87;93.05;28.56;64.54;81.85483985765124;78.23825726141078;2719.021164021164;1791.4795138888887;9848.885981354166;20890.6358974359;1873.1309523809523;990.732751091703
2021-11-26 00:00:00;56294.7765625;4258.232291666666;0.9905675347222223;157.88690476190476;333.0832142857143;317.9871428571428;285.8483333333333;285.8483333333333;48.67035714285714;142.5042488372093;54.851547619047615;116.41666666666667;127.07261904761906;326.7807142857143;159.95690476190478;54.023809523809526;440.62059523809523;79.08488095238096;648.5188461538462;3539.991428571429;405.9585714285714;249.44547619047617;109.9904761904762;2127.5195454545456;69.64392857142857;2872.9392592592594;334.3321;51.91535714285715;147.67619047619047;51.14821428571428;666.9178571428571;24.211666666666666;113.90073170731708;282.4533333333333;197.1314285714286;160.51309523809525;323.1210714285714;45.303333333333335;188.9647619047619;903.6455555555556;96.84107142857142;207.1686956521739;239.73309523809525;206.95988095238096;341.0357142857143;195.9113095238095;82.04511904761905;175.85607142857143;198.5002380952381;146.0910714285714;148.3734523809524;53.86;162.25309523809523;550.1763095238096;88.44571428571427;338.5292682926829;60.53964285714286;86.4952380952381;74.21809523809523;62.330000000000005;82.9352380952381;53.67285714285715;122.68029411764707;65.14666666666666;321.7479761904762;325.85924242424244;292.6252631578947;227.99658536585366;55.73535714285715;36.4525;87.80833333333332;154.53065789473683;265.30916666666667;151.35365853658536;185.7511842105263;802.89;331.4847619047619;166.5988095238095;355.07187500000003;82.90380952380953;113.42880952380953;60.258452380952384;70.19511904761904;16.146428571428572;68.46285714285715;86.29642857142856;27.960238095238093;60.62702380952381;77.61871698113207;74.10016877637132;2648.9715639810424;1798.7213740458014;9602.686339364407;20181.253658536585;1806.2086330935251;978.1682403433476
2021-11-27 00:00:00;54632.82368055556;4121.3009375;0.9541398263888888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-28 00:00:00;54409.521215277775;4069.9252430555553;0.9274718402777778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.36714285714285;;;1790.9314285714286;;;;
2021-11-29 00:00:00;57379.31333333333;4334.726006944445;0.9765903472222222;160.2588961038961;337.4431168831169;327.9484415584415;294.5496103896104;294.5496103896104;49.53071428571429;143.7927155844156;55.724545454545456;117.36789473684209;127.96655844155843;327.1037012987013;159.6724025974026;53.824870129870135;448.7765131578947;75.0442857142857;648.8960447761194;3575.506911764706;408.48586666666665;249.87324675324678;110.96454545454546;2174.1355263157893;70.75545454545454;2918.5939655172415;338.43133376623376;51.61116883116883;146.64396103896104;51.28493506493506;663.2490410958904;23.978116883116883;112.22592105263158;283.74447368421056;197.5981818181818;161.50792207792207;322.48896103896107;45.59935064935065;186.08272727272728;926.0795312500001;97.23974025974026;209.08485714285715;241.72769736842105;204.18584415584414;341.626171875;197.46324675324675;83.13363636363637;176.0472727272727;195.9077922077922;143.28181818181818;148.9703896103896;54.41935064935065;163.82694805194805;556.1504666666667;87.4838961038961;339.61477611940296;60.452597402597405;88.34051948051949;74.30597402597404;62.66551948051948;83.23668831168831;54.054220779220785;124.2686923076923;65.41552631578948;321.1166891891892;332.37642857142856;292.9740322580645;227.08284722222223;55.209870129870126;37.599999999999994;89.4622602739726;157.51530769230772;267.3257142857143;152.93604477611942;185.74143939393937;817.2554545454545;332.2771153846154;168.420703125;356.4120689655173;82.9130985915493;115.71896103896104;61.91603896103896;72.80487012987014;16.19940789473684;69.99532894736842;89.37168831168832;28.272987012987013;62.10123376623377;74.50684027777778;71.24973384030419;2639.9811320754716;1790.4465277777776;9567.52475765403;20174.118226600986;1783.3056603773584;967.6488461538462
2021-11-30 00:00:00;57477.93486111111;4518.518611111112;0.9990054166666665;163.4028846153846;332.12147435897435;324.4171153846154;288.37365384615384;288.37365384615384;49.216987179487184;141.88520641025642;54.92410256410256;115.8303205128205;127.10910256410257;326.05348684210526;157.4526282051282;53.6825;445.15076923076924;74.39506410256409;640.9486567164179;3522.4655128205127;404.06152777777777;247.13115384615384;110.5102564102564;2111.409534883721;69.30294871794872;2876.930909090909;328.7949628205128;50.58987179487179;144.56596153846155;50.213397435897434;655.9201948051948;22.842499999999998;109.5151282051282;279.0659756097561;194.11141025641027;159.15121794871794;313.96871794871794;44.71532051282051;183.92365384615385;911.6391891891892;94.86352564102565;204.71205882352942;237.30412162162165;199.6646153846154;336.46442028985507;196.01628205128205;81.14557692307692;172.68314102564102;193.5069230769231;140.84647435897435;146.92884615384617;53.14064102564103;162.19544871794872;549.1199324324324;86.37168831168832;334.35763157894735;59.690512820512815;88.23115384615384;72.85230769230769;62.19910256410256;82.27141025641026;53.432948717948726;121.75253424657534;64.91391025641026;317.7198051948052;334.0715492957746;288.3407638888889;224.12953846153846;55.18935897435897;37.101089743589746;87.15723684210526;155.5869117647059;265.4434615384616;152.61164383561643;184.35453846153845;821.1625609756097;331.0221052631579;168.50421052631577;350.48559523809524;81.13719696969697;114.37602564102563;60.24320512820513;70.87544871794871;15.603846153846153;68.84294871794872;87.44576923076923;27.073205128205128;60.53666666666666;71.55295138888889;68.43173913043478;2628.81;1789.6746527777777;9527.671900685185;20046.535;1762.1833333333334;947.5227941176471
2021-12-01 00:00:00;57446.5109375;4703.171354166667;1.0059253496503497;168.25102564102565;335.44198717948717;325.6523076923077;261.94160256410254;261.94160256410254;49.688397435897436;142.0614371794872;55.87064102564102;117.65641025641027;127.3696794871795;322.50177631578947;158.77038461538461;54.251474358974356;451.8042763157895;75.98532051282052;632.9055737704917;3512.123205128205;406.62905405405405;249.76230769230767;111.54794871794871;2133.9077142857145;69.94615384615385;2894.254921875;320.35120641025645;50.476858974358976;145.43570512820514;50.26121794871795;636.0408441558441;22.64666666666667;108.7228205128205;279.19736263736263;193.26628205128205;161.22339743589743;312.83596153846156;44.97538461538461;185.04506410256408;917.6110204081633;97.03326923076924;203.8646511627907;237.07493589743592;199.18640845070422;332.99432432432434;195.40955128205127;80.87576923076924;173.2812987012987;195.35532051282053;139.18512820512822;147.05858974358975;53.12820512820513;162.1396794871795;541.1084868421053;88.16826923076923;332.30546875;59.35576923076923;88.79108974358974;72.08564935064935;62.07717948717949;81.73397435897436;53.20070512820512;122.08418918918919;64.89865384615385;323.62064285714285;336.78707547169813;291.2995833333333;224.87262295081968;55.22839743589743;37.283397435897434;87.03544871794873;157.49290540540542;264.1617857142857;154.76701298701298;184.13852459016394;813.55125;331.9393548387097;166.84598684210528;345.86134146341465;81.16155405405405;114.35038461538461;61.069551282051286;70.88756410256411;15.731858974358975;70.33435897435898;87.85788461538462;27.281153846153845;62.68753246753246;71.04875;67.72264492753624;2643.883663366337;1783.2072916666666;9489.785902155798;20076.433673469386;1748.2349726775956;940.3445652173913
2021-12-02 00:00:00;56731.36208333333;4542.483263888888;0.9764551388888889;162.32301282051282;330.35673076923075;320.8394230769231;259.744358974359;259.744358974359;49.19730769230769;140.72950641025642;56.256730769230764;117.00044871794871;128.49935897435898;317.9556;157.63698717948716;53.68467948717949;445.02243421052634;74.02564102564102;629.5038793103448;3449.310394736842;407.92155844155843;250.26826923076922;111.27429487179488;2157.259210526316;69.90192307692308;2869.686370967742;310.0395884615385;50.788717948717945;146.1651923076923;51.36807692307692;617.4884931506849;22.96698717948718;109.97455128205128;277.6469135802469;197.67852564102563;161.74705128205127;317.49916666666667;45.001217948717944;185.26153846153846;918.1114516129031;98.67256410256411;202.07486486486488;239.4708333333333;198.99466666666666;331.9838194444444;197.8024358974359;81.12698717948717;171.42906666666667;195.88057692307692;136.9798717948718;147.8871794871795;53.08224358974359;161.0373717948718;527.5441095890411;88.41698717948718;332.2452542372882;59.5075641025641;88.92070512820513;71.86423076923077;62.14416666666666;81.44391025641026;53.19538461538461;122.3748611111111;64.83798701298701;323.04445205479453;340.377;288.2827333333333;224.5951724137931;53.09679487179488;36.93685897435897;85.30948717948718;158.52378787878789;265.23816176470586;154.22993506493506;185.76286666666667;799.6612;335.058;165.3654347826087;345.84979591836736;81.36978873239437;114.81525641025641;60.9825;70.75365384615384;15.676282051282051;70.93266233766234;86.08500000000001;27.141217948717948;62.947628205128204;69.49159722222223;66.21384057971015;2637.502487562189;1775.6440972222222;9410.726752065217;19951.238578680204;1748.4554140127389;933.832
